"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722011839853,-0.838012,-0.530611,-0.127235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011840751,-0.838085,-0.530355,-0.127813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011841778,-0.837865,-0.530584,-0.128307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011842813,-0.837652,-0.530975,-0.128078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011843719,-0.837945,-0.530506,-0.128104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011845009,-0.834,-0.536585,-0.128533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011846144,-0.83031,-0.541813,-0.130479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011847123,-0.830165,-0.542071,-0.130331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011848025,-0.830067,-0.542327,-0.129884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011849016,-0.830511,-0.541784,-0.129313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011849877,-0.830426,-0.542026,-0.128845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011850741,-0.830796,-0.541557,-0.128427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011851862,-0.832477,-0.538089,-0.132071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011853065,-0.831908,-0.538908,-0.132316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011854058,-0.831986,-0.538895,-0.131873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011855005,-0.832,-0.538868,-0.131899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011855911,-0.832514,-0.537845,-0.132828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011856985,-0.832372,-0.538117,-0.132616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011859784,-0.831939,-0.538445,-0.133997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011860517,-0.832336,-0.537857,-0.133887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011861895,-0.830968,-0.539613,-0.135312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011862888,-0.829955,-0.540814,-0.136729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011863749,-0.829486,-0.541341,-0.137487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011865085,-0.83259,-0.536758,-0.136689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
