Time, X, Y, Z
1720440296436,0.0748247,0.0129155,-0.997113
1720440299837,0.0709825,0.161338,-0.984343
1720440301672,0.0699615,0.211963,-0.97477
1720440303581,0.0662488,0.270722,-0.960375
1720440306010,0,0,0
1720440308326,0,0,0
1720440309873,0.0658228,0.82645,-0.55915
1720440312379,0.0603159,0.837894,-0.54249
1720440313921,0.0480301,0.892442,-0.448598
1720440316425,0.0407839,0.927344,-0.371981
1720440317916,0.0281251,0.958376,-0.28412
1720440319907,0.0128449,0.990581,-0.136325
1720440321536,0.00307693,0.999779,-0.0207792
1720440323608,0.000625637,0.996009,0.0892526
1720440326035,-0.00474818,0.97922,0.202746
1720440327868,-0.00420872,0.948832,0.315754
1720440329907,-5.27402e-05,0.870545,0.492088
1720440332417,-0.0400197,0.615876,0.786826
1720440333974,-0.0386479,0.566952,0.822844
1720440336274,-0.0424603,0.4368,0.898556
1720440337759,-0.0429297,0.394986,0.917684
1720440339692,-0.0477303,0.308699,0.949962
1720440341482,-0.0504639,0.190466,0.980396
1720440344600,-0.0490578,0.141496,0.988722
1720440346221,-0.0492069,0.143544,0.98842
1720440348392,-0.0476476,0.140772,0.988895
1720440350448,-0.04813,0.139495,0.989052
1720440352541,0,0,0
1720440354171,0,0,0
1720440355973,0,0,0
1720440357685,0,0,0
1720440359938,-0.00244642,0.152895,0.988239
1720440361777,0.00421392,0.150669,0.988575
1720440363731,-0.00324066,0.152484,0.988301
1720440366103,2.3132e-05,0.151374,0.988477
1720440368040,-0.0604183,0.147467,0.98722
1720440370459,-0.261084,0.135689,0.955732
1720440373855,-0.508457,0.0975138,0.855548
1720440375655,-0.565456,0.0892331,0.819938
1720440377474,-0.608,0.0780948,0.790087
1720440380058,-0.627641,0.0737824,0.774999
1720440382341,-0.948696,-0.0264057,0.315085
1720440384019,-0.97568,-0.0346814,0.216439
1720440386090,-0.993595,-0.0432907,0.104375
1720440388087,-0.998211,-0.0533919,-0.0269189
1720440390237,-0.983392,-0.0631099,-0.170167
1720440391865,-0.967718,-0.0620081,-0.244289
1720440393931,-0.94977,-0.0625619,-0.30663
1720440396257,-0.909506,-0.0673939,-0.410191
1720440397909,-0.857273,-0.0755426,-0.509291
1720440400005,-0.809277,-0.0717356,-0.583031
1720440401625,-0.799914,-0.077616,-0.595075
1720440403938,0,0,0
1720440406596,0,0,0
1720440408145,-0.318196,-0.0425033,-0.947072
1720440410203,-0.190328,-0.0464649,-0.98062
1720440411632,0.0310663,-0.0618232,-0.997604
1720440414219,0.198791,-0.039271,-0.979255
1720440416376,0.283354,-0.0221787,-0.958759
1720440418226,0,0,0
1720440420039,0.780758,-0.065398,-0.621401
1720440421875,0.785279,-0.0370434,-0.618033
1720440424054,0.814355,-0.0117765,-0.580248
1720440426458,0.872303,-0.00747262,-0.488909
1720440428130,0.941822,0.00222211,-0.336106
1720440429951,0.979271,0.0198131,-0.201582
1720440431783,0.999913,0.0078911,-0.0105502
1720440433656,0.982679,-0.00861951,0.185114
1720440436110,0.94824,-0.00760318,0.317462
1720440437725,0.596436,0.106715,0.795535
1720440439903,0.565844,0.106886,0.817555
1720440441647,0.529289,0.110326,0.841238
1720440443993,0.442784,0.119326,0.888653
1720440446320,0.328145,0.132137,0.93534
1720440448060,0.187864,0.147076,0.971121
1720440450071,0.0276516,0.150156,0.988276
1720440451943,0,0,0
1720440453986,0,0,0
1720440455718,0,0,0
1720440457781,0,0,0
1720440459935,0.012022,0.034171,0.999344
1720440461985,0.0109672,0.070974,0.997418
1720440464211,0.0122092,0.231377,0.972787
1720440466438,0.0042444,0.381369,0.924413
1720440467732,0.00423773,0.502068,0.864817
1720440471741,0.0014218,0.92034,0.391116
1720440473851,0.000240987,0.963856,0.266425
1720440475800,0.0023124,0.997082,0.0762969
1720440477949,0.00630838,0.998614,-0.0522536
1720440480405,0.00395606,0.986064,-0.166318
1720440484116,-0.000962733,0.937184,-0.348835
1720440485515,-0.0212574,0.834141,-0.551141
1720440487980,-0.0482054,0.829792,-0.555987
1720440490180,-0.0568099,0.811717,-0.581282
1720440492419,0,0,0
1720440493973,0,0,0
1720440496126,-0.125087,0.21075,-0.969504
1720440497725,-0.118384,0.0768281,-0.989991
1720440500098,-0.110571,-0.128101,-0.985578
1720440501728,-0.111769,-0.1528,-0.981916
1720440504268,-0.124655,-0.268164,-0.955274
1720440506249,-0.134275,-0.352894,-0.925978
1720440507809,-0.127258,-0.844442,-0.52031
1720440510041,-0.116065,-0.834702,-0.538331
1720440511384,-0.092527,-0.829039,-0.551483
1720440513619,-0.0787944,-0.854242,-0.513869
1720440515983,-0.0771468,-0.916253,-0.393102
1720440518539,-0.0694767,-0.949332,-0.306499
1720440520053,-0.060766,-0.978074,-0.199197
1720440522278,-0.0509076,-0.994088,-0.0958983
1720440523522,-0.047395,-0.998857,0.0061233
1720440526111,-0.0463815,-0.991114,0.124669
1720440528393,-0.0419333,-0.968143,0.246861
1720440530034,0.00330486,-0.499765,0.866155
1720440532100,0.00728501,-0.529557,0.848243
1720440533738,0.00860269,-0.424662,0.905311
1720440536169,0.013357,-0.334388,0.942341
1720440538347,0.00846747,-0.211322,0.97738
1720440540250,0.00873084,0.0133991,0.999872
1720440542579,0.00931329,0.0968045,0.99526
1720440543873,0.00909548,0.0959985,0.99534
1720440545928,0.00964113,0.0956236,0.995371
1720440547623,0.00964119,0.0954529,0.995387
1720440549979,0.0100183,0.0961732,0.995314
1720440552218,0.0105633,0.0938813,0.995527
1720440554375,0.0123835,0.0935716,0.995536
1720440556236,0.0123683,0.0931225,0.995578
1720440558440,0.011063,0.0938152,0.995528
1720440560024,0.0103898,0.0936451,0.995551
1720440561912,0.0113594,0.0940314,0.995504
1720440563728,0.0114159,0.0939202,0.995514
1720440565873,0.0114006,0.09368,0.995537
1720440567592,0.0109376,0.092574,0.995646
1720440569971,0.0112951,0.0943839,0.995472
