"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722012371969,0,0,0,0,0,0,0,0,0,0,0,0,-0.059733,0.383263,-0.921706,0,0,0
1722012374053,0,0,0,0,0,0,0,0,0,0,0,0,-0.059016,0.367687,-0.928075,0,0,0
1722012374982,0,0,0,0,0,0,0,0,0,0,0,0,-0.059017,0.36927,-0.927446,0,0,0
1722012375786,0,0,0,0,0,0,0,0,0,0,0,0,-0.059057,0.36938,-0.9274,0,0,0
1722012377183,0,0,0,0,0,0,0,0,0,0,0,0,-0.057718,0.369466,-0.92745,0,0,0
1722012377792,0,0,0,0,0,0,0,0,0,0,0,0,-0.057219,0.369627,-0.927417,0,0,0
1722012379123,0,0,0,0,0,0,0,0,0,0,0,0,-0.056155,0.368572,-0.927902,0,0,0
1722012379998,0,0,0,0,0,0,0,0,0,0,0,0,-0.054406,0.31635,-0.947081,0,0,0
1722012380955,0,0,0,0,0,0,0,0,0,0,0,0,-0.057045,0.305211,-0.950575,0,0,0
1722012381859,0,0,0,0,0,0,0,0,0,0,0,0,-0.058722,0.304473,-0.950709,0,0,0
1722012383256,0,0,0,0,0,0,0,0,0,0,0,0,-0.058384,0.30454,-0.950709,0,0,0
1722012383948,0,0,0,0,0,0,0,0,0,0,0,0,-0.05921,0.304404,-0.950701,0,0,0
1722012385379,0,0,0,0,0,0,0,0,0,0,0,0,-0.059043,0.305547,-0.950345,0,0,0
1722012386286,0,0,0,0,0,0,0,0,0,0,0,0,-0.058844,0.304486,-0.950697,0,0,0
1722012387219,0,0,0,0,0,0,0,0,0,0,0,0,-0.058922,0.304946,-0.950545,0,0,0
1722012388134,0,0,0,0,0,0,0,0,0,0,0,0,-0.058822,0.304742,-0.950617,0,0,0
1722012389114,0,0,0,0,0,0,0,0,0,0,0,0,-0.058949,0.247318,-0.967139,0,0,0
1722012389975,0,0,0,0,0,0,0,0,0,0,0,0,-0.058403,0.232374,-0.970872,0,0,0
1722012391009,0,0,0,0,0,0,0,0,0,0,0,0,-0.057846,0.231974,-0.971,0,0,0
1722012391732,0,0,0,0,0,0,0,0,0,0,0,0,-0.057485,0.232812,-0.970821,0,0,0
1722012392732,0,0,0,0,0,0,0,0,0,0,0,0,-0.056803,0.233242,-0.970758,0,0,0
1722012393682,0,0,0,0,0,0,0,0,0,0,0,0,-0.055911,0.23357,-0.970731,0,0,0
1722012394759,0,0,0,0,0,0,0,0,0,0,0,0,-0.056538,0.232561,-0.970937,0,0,0
1722012395921,0,0,0,0,0,0,0,0,0,0,0,0,-0.060168,0.224281,-0.972665,0,0,0
1722012397325,0,0,0,0,0,0,0,0,0,0,0,0,-0.05926,0.161278,-0.985128,0,0,0
1722012398250,0,0,0,0,0,0,0,0,0,0,0,0,-0.058131,0.150669,-0.986874,0,0,0
1722012399196,0,0,0,0,0,0,0,0,0,0,0,0,-0.058389,0.150213,-0.986928,0,0,0
1722012400102,0,0,0,0,0,0,0,0,0,0,0,0,-0.058778,0.150653,-0.986838,0,0,0
1722012401004,0,0,0,0,0,0,0,0,0,0,0,0,-0.058337,0.151002,-0.986811,0,0,0
1722012401868,0,0,0,0,0,0,0,0,0,0,0,0,-0.058017,0.151704,-0.986722,0,0,0
1722012402942,0,0,0,0,0,0,0,0,0,0,0,0,-0.05735,0.152033,-0.98671,0,0,0
1722012403888,0,0,0,0,0,0,0,0,0,0,0,0,-0.05639,0.152402,-0.986709,0,0,0
1722012405097,0,0,0,0,0,0,0,0,0,0,0,0,-0.057071,0.153159,-0.986552,0,0,0
1722012405872,0,0,0,0,0,0,0,0,0,0,0,0,-0.053543,0.106494,-0.992871,0,0,0
1722012406952,0,0,0,0,0,0,0,0,0,0,0,0,-0.051772,0.088429,-0.994736,0,0,0
1722012407767,0,0,0,0,0,0,0,0,0,0,0,0,-0.051154,0.090101,-0.994618,0,0,0
1722012410181,0,0,0,0,0,0,0,0,0,0,0,0,-0.051321,0.090345,-0.994587,0,0,0
1722012411042,0,0,0,0,0,0,0,0,0,0,0,0,-0.052257,0.086813,-0.994853,0,0,0
1722012411902,0,0,0,0,0,0,0,0,0,0,0,0,-0.054551,0.086604,-0.994748,0,0,0
1722012412807,0,0,0,0,0,0,0,0,0,0,0,0,-0.054735,0.087057,-0.994699,0,0,0
1722012413982,0,0,0,0,0,0,0,0,0,0,0,0,-0.054392,0.083507,-0.995022,0,0,0
1722012414900,0,0,0,0,0,0,0,0,0,0,0,0,-0.05356,0.043098,-0.997634,0,0,0
1722012416209,0,0,0,0,0,0,0,0,0,0,0,0,-0.052424,0.029587,-0.998187,0,0,0
1722012417107,0,0,0,0,0,0,0,0,0,0,0,0,-0.051861,0.027942,-0.998263,0,0,0
1722012418506,0,0,0,0,0,0,0,0,0,0,0,0,-0.051864,0.028508,-0.998247,0,0,0
1722012419443,0,0,0,0,0,0,0,0,0,0,0,0,-0.052626,0.029203,-0.998187,0,0,0
1722012420344,0,0,0,0,0,0,0,0,0,0,0,0,-0.051843,0.029362,-0.998224,0,0,0
1722012421338,0,0,0,0,0,0,0,0,0,0,0,0,-0.051177,0.029426,-0.998256,0,0,0
1722012422156,0,0,0,0,0,0,0,0,0,0,0,0,-0.049202,-0.011644,-0.998721,0,0,0
1722012423360,0,0,0,0,0,0,0,0,0,0,0,0,-0.047739,-0.046511,-0.997776,0,0,0
1722012424051,0,0,0,0,0,0,0,0,0,0,0,0,-0.045914,-0.046451,-0.997865,0,0,0
1722012425007,0,0,0,0,0,0,0,0,0,0,0,0,-0.045346,-0.044986,-0.997958,0,0,0
1722012431070,0,0,0,0,0,0,0,0,0,0,0,0,-0.046543,-0.102041,-0.993691,0,0,0
1722012431935,0,0,0,0,0,0,0,0,0,0,0,0,-0.046375,-0.12152,-0.991505,0,0,0
1722012432922,0,0,0,0,0,0,0,0,0,0,0,0,-0.046546,-0.122361,-0.991394,0,0,0
1722012433829,0,0,0,0,0,0,0,0,0,0,0,0,-0.046322,-0.121506,-0.991509,0,0,0
1722012434862,0,0,0,0,0,0,0,0,0,0,0,0,-0.046919,-0.121236,-0.991514,0,0,0
1722012435726,0,0,0,0,0,0,0,0,0,0,0,0,-0.046307,-0.121421,-0.99152,0,0,0
1722012437062,0,0,0,0,0,0,0,0,0,0,0,0,-0.045807,-0.12134,-0.991553,0,0,0
1722012438236,0,0,0,0,0,0,0,0,0,0,0,0,-0.046155,-0.120399,-0.991652,0,0,0
1722012439259,0,0,0,0,0,0,0,0,0,0,0,0,-0.045825,-0.119749,-0.991746,0,0,0
1722012440033,0,0,0,0,0,0,0,0,0,0,0,0,-0.045091,-0.119369,-0.991825,0,0,0
1722012441151,0,0,0,0,0,0,0,0,0,0,0,0,-0.04523,-0.154851,-0.986902,0,0,0
1722012441887,0,0,0,0,0,0,0,0,0,0,0,0,-0.045696,-0.201114,-0.978501,0,0,0
1722012443002,0,0,0,0,0,0,0,0,0,0,0,0,-0.044548,-0.201989,-0.978374,0,0,0
1722012443821,0,0,0,0,0,0,0,0,0,0,0,0,-0.043931,-0.200558,-0.978696,0,0,0
1722012445072,0,0,0,0,0,0,0,0,0,0,0,0,-0.04396,-0.199688,-0.978873,0,0,0
1722012445892,0,0,0,0,0,0,0,0,0,0,0,0,-0.044242,-0.20073,-0.978647,0,0,0
1722012448219,0,0,0,0,0,0,0,0,0,0,0,0,-0.044549,-0.20157,-0.97846,0,0,0
1722012449152,0,0,0,0,0,0,0,0,0,0,0,0,-0.046205,-0.203423,-0.978,0,0,0
1722012450200,0,0,0,0,0,0,0,0,0,0,0,0,-0.049446,-0.232313,-0.971383,0,0,0
1722012451377,0,0,0,0,0,0,0,0,0,0,0,0,-0.053526,-0.281481,-0.958073,0,0,0
1722012452258,0,0,0,0,0,0,0,0,0,0,0,0,-0.054297,-0.286115,-0.956656,0,0,0
