"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722010877201,0,0,0,0,0,0,0,0,0,0,0,0,-0.483666,-0.000256,-0.875253,0,0,0
1722010878385,0,0,0,0,0,0,0,0,0,0,0,0,-0.482731,0.000642,-0.875769,0,0,0
1722010879394,0,0,0,0,0,0,0,0,0,0,0,0,-0.48249,0.000897,-0.875901,0,0,0
1722010880171,0,0,0,0,0,0,0,0,0,0,0,0,-0.481427,0.000714,-0.876486,0,0,0
1722010881150,0,0,0,0,0,0,0,0,0,0,0,0,-0.476261,0.001689,-0.879302,0,0,0
1722010881987,0,0,0,0,0,0,0,0,0,0,0,0,-0.462326,0.002056,-0.886708,0,0,0
1722010883012,0,0,0,0,0,0,0,0,0,0,0,0,-0.462375,0.002727,-0.88668,0,0,0
1722010883813,0,0,0,0,0,0,0,0,0,0,0,0,-0.462702,0.00314,-0.886508,0,0,0
1722010884869,0,0,0,0,0,0,0,0,0,0,0,0,-0.462906,0.002898,-0.886402,0,0,0
1722010885643,0,0,0,0,0,0,0,0,0,0,0,0,-0.463419,0.0021,-0.886137,0,0,0
1722010886936,0,0,0,0,0,0,0,0,0,0,0,0,-0.463304,0.002632,-0.886195,0,0,0
1722010887711,0,0,0,0,0,0,0,0,0,0,0,0,-0.463398,0.001893,-0.886148,0,0,0
1722010888698,0,0,0,0,0,0,0,0,0,0,0,0,-0.457431,0.001855,-0.889243,0,0,0
1722010892020,0,0,0,0,0,0,0,0,0,0,0,0,-0.445301,0.003593,-0.895374,0,0,0
1722010893267,0,0,0,0,0,0,0,0,0,0,0,0,-0.44572,0.003229,-0.895167,0,0,0
1722010893958,0,0,0,0,0,0,0,0,0,0,0,0,-0.445938,0.002282,-0.895061,0,0,0
1722010895074,0,0,0,0,0,0,0,0,0,0,0,0,-0.446419,0.002568,-0.89482,0,0,0
1722010895808,0,0,0,0,0,0,0,0,0,0,0,0,-0.446331,0.002532,-0.894864,0,0,0
1722010896931,0,0,0,0,0,0,0,0,0,0,0,0,-0.445496,0.00216,-0.895281,0,0,0
